ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 mod:2024-04-12T14:47:38.742Z hisSize:56483 tz:"Bucharest" precision:1 roomRef:@p:linkEdge:r:2d996b7e-192811d1 "Site B Room 4 Living" lorawanPoint maxVal:100 his minVal:0 humidity id:@p:linkEdge:r:2d997a3d-1687e50e "Site B Room 4 Living AQ Humidity" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T03:00:00+02:00 Bucharest innLinkEdge kind:"Number" unit:"%RH" sensor cur amSensorRef:@p:linkEdge:r:2d997a3d-a040140e "Site B Room 4 Living AQ" curStatus:"ok" point curVal:38%RH disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d997a3d-8ce770dd "4 Living AQ" navName:"Humidity" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d997a3d-a040140e "Site B Room 4 Living AQ" hisStatus:"ok" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"humidity" floorRef:@p:linkEdge:r:2d996b5e-526d9983 "p:linkEdge:r:2d996b5e-526d9983" amSensorAM307ModelId:"_amSensorAM307_point:humidity"
2025-03-18T18:48:46+02:00 Bucharest,35%RH
2025-03-18T18:58:46+02:00 Bucharest,36%RH
2025-03-18T19:00:00+02:00 Bucharest,36%RH
2025-03-18T19:08:46+02:00 Bucharest,37%RH
2025-03-18T19:15:00+02:00 Bucharest,37%RH
2025-03-18T19:28:46+02:00 Bucharest,36.5%RH
2025-03-18T19:30:00+02:00 Bucharest,36.5%RH
2025-03-18T19:45:00+02:00 Bucharest,36.5%RH
2025-03-18T19:48:45+02:00 Bucharest,36%RH
2025-03-18T20:00:00+02:00 Bucharest,36%RH
2025-03-18T20:08:45+02:00 Bucharest,35.5%RH
2025-03-18T20:15:00+02:00 Bucharest,35.5%RH
2025-03-18T20:28:45+02:00 Bucharest,35%RH
2025-03-18T20:30:00+02:00 Bucharest,35%RH
2025-03-18T20:45:00+02:00 Bucharest,35%RH
2025-03-18T20:58:44+02:00 Bucharest,34.5%RH
2025-03-18T21:00:00+02:00 Bucharest,34.5%RH
2025-03-18T21:08:44+02:00 Bucharest,35%RH
2025-03-18T21:15:00+02:00 Bucharest,35%RH
2025-03-18T21:18:44+02:00 Bucharest,35.5%RH
2025-03-18T21:30:00+02:00 Bucharest,35.5%RH
2025-03-18T21:38:43+02:00 Bucharest,35%RH
2025-03-18T21:45:00+02:00 Bucharest,35%RH
2025-03-18T22:00:00+02:00 Bucharest,35%RH
2025-03-18T22:15:00+02:00 Bucharest,35%RH
2025-03-18T22:28:42+02:00 Bucharest,34.5%RH
2025-03-18T22:30:00+02:00 Bucharest,34.5%RH
2025-03-18T22:45:00+02:00 Bucharest,34.5%RH
2025-03-18T23:00:00+02:00 Bucharest,34.5%RH
2025-03-18T23:15:00+02:00 Bucharest,34.5%RH
2025-03-18T23:30:00+02:00 Bucharest,34.5%RH
2025-03-18T23:45:00+02:00 Bucharest,34.5%RH
2025-03-18T23:48:41+02:00 Bucharest,35%RH
2025-03-19T00:00:00+02:00 Bucharest,35%RH
2025-03-19T00:15:00+02:00 Bucharest,35%RH
2025-03-19T00:18:40+02:00 Bucharest,35.5%RH
2025-03-19T00:28:40+02:00 Bucharest,35%RH
2025-03-19T00:30:00+02:00 Bucharest,35%RH
2025-03-19T00:45:00+02:00 Bucharest,35%RH
2025-03-19T01:00:00+02:00 Bucharest,35%RH
2025-03-19T01:08:40+02:00 Bucharest,34.5%RH
2025-03-19T01:15:00+02:00 Bucharest,34.5%RH
2025-03-19T01:30:00+02:00 Bucharest,34.5%RH
2025-03-19T01:45:00+02:00 Bucharest,34.5%RH
2025-03-19T01:48:39+02:00 Bucharest,34%RH
2025-03-19T01:58:39+02:00 Bucharest,33.5%RH
2025-03-19T02:00:00+02:00 Bucharest,33.5%RH
2025-03-19T02:15:00+02:00 Bucharest,33.5%RH
2025-03-19T02:28:38+02:00 Bucharest,33%RH
2025-03-19T02:30:00+02:00 Bucharest,33%RH
2025-03-19T02:45:00+02:00 Bucharest,33%RH
2025-03-19T02:58:38+02:00 Bucharest,32.5%RH
2025-03-19T03:00:00+02:00 Bucharest,32.5%RH
2025-03-19T03:15:00+02:00 Bucharest,32.5%RH
2025-03-19T03:28:37+02:00 Bucharest,32%RH
2025-03-19T03:30:00+02:00 Bucharest,32%RH
2025-03-19T03:45:00+02:00 Bucharest,32%RH
2025-03-19T04:00:00+02:00 Bucharest,32%RH
2025-03-19T04:15:00+02:00 Bucharest,32%RH
2025-03-19T04:30:00+02:00 Bucharest,32%RH
2025-03-19T04:38:36+02:00 Bucharest,31.5%RH
2025-03-19T04:45:00+02:00 Bucharest,31.5%RH
2025-03-19T05:00:00+02:00 Bucharest,31.5%RH
2025-03-19T05:15:00+02:00 Bucharest,31.5%RH
2025-03-19T05:30:00+02:00 Bucharest,31.5%RH
2025-03-19T05:45:00+02:00 Bucharest,31.5%RH
2025-03-19T06:00:00+02:00 Bucharest,31.5%RH
2025-03-19T06:15:00+02:00 Bucharest,31.5%RH
2025-03-19T06:30:00+02:00 Bucharest,31.5%RH
2025-03-19T06:38:34+02:00 Bucharest,31%RH
2025-03-19T06:45:00+02:00 Bucharest,31%RH
2025-03-19T07:00:00+02:00 Bucharest,31%RH
2025-03-19T07:08:33+02:00 Bucharest,31.5%RH
2025-03-19T07:15:00+02:00 Bucharest,31.5%RH
2025-03-19T07:28:33+02:00 Bucharest,31%RH
2025-03-19T07:30:00+02:00 Bucharest,31%RH
2025-03-19T07:45:00+02:00 Bucharest,31%RH
2025-03-19T08:00:00+02:00 Bucharest,31%RH
2025-03-19T08:15:00+02:00 Bucharest,31%RH
2025-03-19T08:18:32+02:00 Bucharest,30.5%RH
2025-03-19T08:30:00+02:00 Bucharest,30.5%RH
2025-03-19T08:45:00+02:00 Bucharest,30.5%RH
2025-03-19T09:30:00+02:00 Bucharest,30.5%RH
2025-03-19T09:38:31+02:00 Bucharest,31%RH
2025-03-19T09:45:00+02:00 Bucharest,31%RH
2025-03-19T09:58:30+02:00 Bucharest,31.5%RH
2025-03-19T10:00:00+02:00 Bucharest,31.5%RH
2025-03-19T10:30:00+02:00 Bucharest,35%RH
2025-03-19T10:38:29+02:00 Bucharest,34%RH
2025-03-19T10:45:00+02:00 Bucharest,34%RH
2025-03-19T10:48:29+02:00 Bucharest,33.5%RH
2025-03-19T11:00:00+02:00 Bucharest,33.5%RH
2025-03-19T11:15:00+02:00 Bucharest,33.5%RH
2025-03-19T11:18:29+02:00 Bucharest,34.5%RH
2025-03-19T11:30:00+02:00 Bucharest,34.5%RH
2025-03-19T11:45:00+02:00 Bucharest,34.5%RH
2025-03-19T11:48:28+02:00 Bucharest,34%RH
2025-03-19T11:58:28+02:00 Bucharest,34.5%RH
2025-03-19T12:00:00+02:00 Bucharest,34.5%RH
2025-03-19T12:08:28+02:00 Bucharest,35.5%RH
2025-03-19T12:15:00+02:00 Bucharest,35.5%RH
2025-03-19T12:18:28+02:00 Bucharest,36%RH
2025-03-19T12:30:00+02:00 Bucharest,36%RH
2025-03-19T12:45:00+02:00 Bucharest,36%RH
2025-03-19T12:58:27+02:00 Bucharest,35.5%RH
2025-03-19T13:00:00+02:00 Bucharest,35.5%RH
2025-03-19T13:15:00+02:00 Bucharest,35.5%RH
2025-03-19T13:30:00+02:00 Bucharest,35.5%RH
2025-03-19T13:38:26+02:00 Bucharest,35%RH
2025-03-19T13:45:00+02:00 Bucharest,35%RH
2025-03-19T13:48:26+02:00 Bucharest,35.5%RH
2025-03-19T13:58:26+02:00 Bucharest,36%RH
2025-03-19T14:00:00+02:00 Bucharest,36%RH
2025-03-19T14:15:00+02:00 Bucharest,36%RH
2025-03-19T14:28:25+02:00 Bucharest,36.5%RH
2025-03-19T14:30:00+02:00 Bucharest,36.5%RH
2025-03-19T14:45:00+02:00 Bucharest,36.5%RH
2025-03-19T14:48:25+02:00 Bucharest,36%RH
2025-03-19T15:00:00+02:00 Bucharest,36%RH
2025-03-19T15:15:00+02:00 Bucharest,36%RH
2025-03-19T15:18:25+02:00 Bucharest,35.5%RH
2025-03-19T15:28:24+02:00 Bucharest,36%RH
2025-03-19T15:30:00+02:00 Bucharest,36%RH
2025-03-19T15:45:00+02:00 Bucharest,36%RH
2025-03-19T15:58:26+02:00 Bucharest,36.5%RH
2025-03-19T16:00:00+02:00 Bucharest,36.5%RH
2025-03-19T16:08:24+02:00 Bucharest,36%RH
2025-03-19T16:15:00+02:00 Bucharest,36%RH
2025-03-19T16:18:23+02:00 Bucharest,35.5%RH
2025-03-19T16:28:23+02:00 Bucharest,34.5%RH
2025-03-19T16:30:00+02:00 Bucharest,34.5%RH
2025-03-19T16:38:23+02:00 Bucharest,34%RH
2025-03-19T16:45:00+02:00 Bucharest,34%RH
2025-03-19T16:48:23+02:00 Bucharest,33%RH
2025-03-19T16:58:23+02:00 Bucharest,33.5%RH
2025-03-19T17:00:00+02:00 Bucharest,33.5%RH
2025-03-19T17:15:00+02:00 Bucharest,33.5%RH
2025-03-19T17:18:23+02:00 Bucharest,31%RH
2025-03-19T17:30:00+02:00 Bucharest,31%RH
2025-03-19T17:38:22+02:00 Bucharest,32%RH
2025-03-19T17:45:00+02:00 Bucharest,32%RH
2025-03-19T17:48:22+02:00 Bucharest,30%RH
2025-03-19T18:00:00+02:00 Bucharest,30%RH
2025-03-19T18:08:22+02:00 Bucharest,31.5%RH
2025-03-19T18:15:00+02:00 Bucharest,31.5%RH
2025-03-19T18:28:21+02:00 Bucharest,32%RH
2025-03-19T18:30:00+02:00 Bucharest,32%RH
2025-03-19T18:38:21+02:00 Bucharest,32.5%RH
2025-03-19T18:45:00+02:00 Bucharest,32.5%RH
2025-03-19T19:00:00+02:00 Bucharest,32.5%RH
2025-03-19T19:08:21+02:00 Bucharest,33%RH
2025-03-19T19:15:00+02:00 Bucharest,33%RH
2025-03-19T19:30:00+02:00 Bucharest,33%RH
2025-03-19T19:45:00+02:00 Bucharest,33%RH
2025-03-19T19:48:20+02:00 Bucharest,32.5%RH
2025-03-19T19:58:20+02:00 Bucharest,33.5%RH
2025-03-19T20:00:00+02:00 Bucharest,33.5%RH
2025-03-19T20:08:19+02:00 Bucharest,34%RH
2025-03-19T20:15:00+02:00 Bucharest,34%RH
2025-03-19T20:18:19+02:00 Bucharest,34.5%RH
2025-03-19T20:28:19+02:00 Bucharest,35%RH
2025-03-19T20:30:00+02:00 Bucharest,35%RH
2025-03-19T20:45:00+02:00 Bucharest,35%RH
2025-03-19T21:00:00+02:00 Bucharest,35%RH
2025-03-19T21:08:18+02:00 Bucharest,34.5%RH
2025-03-19T21:15:00+02:00 Bucharest,34.5%RH
2025-03-19T21:28:18+02:00 Bucharest,34%RH
2025-03-19T21:30:00+02:00 Bucharest,34%RH
2025-03-19T21:45:00+02:00 Bucharest,34%RH
2025-03-19T21:58:17+02:00 Bucharest,33.5%RH
2025-03-19T22:00:00+02:00 Bucharest,33.5%RH
2025-03-19T22:15:00+02:00 Bucharest,33.5%RH
2025-03-19T22:30:00+02:00 Bucharest,33.5%RH
2025-03-19T22:38:17+02:00 Bucharest,33%RH
2025-03-19T22:45:00+02:00 Bucharest,33%RH
2025-03-19T23:00:00+02:00 Bucharest,33%RH
2025-03-19T23:15:00+02:00 Bucharest,33%RH
2025-03-19T23:30:00+02:00 Bucharest,33%RH
2025-03-19T23:45:00+02:00 Bucharest,33%RH
2025-03-19T23:48:16+02:00 Bucharest,32.5%RH
2025-03-20T00:00:00+02:00 Bucharest,32.5%RH
2025-03-20T00:15:00+02:00 Bucharest,32.5%RH
2025-03-20T00:30:00+02:00 Bucharest,32.5%RH
2025-03-20T00:38:15+02:00 Bucharest,32%RH
2025-03-20T00:45:00+02:00 Bucharest,32%RH
2025-03-20T01:00:00+02:00 Bucharest,32%RH
2025-03-20T01:15:00+02:00 Bucharest,32%RH
2025-03-20T01:30:00+02:00 Bucharest,32%RH
2025-03-20T01:45:00+02:00 Bucharest,32%RH
2025-03-20T02:00:00+02:00 Bucharest,32%RH
2025-03-20T02:15:00+02:00 Bucharest,32%RH
2025-03-20T02:30:00+02:00 Bucharest,32%RH
2025-03-20T02:45:00+02:00 Bucharest,32%RH
2025-03-20T03:00:00+02:00 Bucharest,32%RH
2025-03-20T03:15:00+02:00 Bucharest,32%RH
2025-03-20T03:30:00+02:00 Bucharest,32%RH
2025-03-20T03:45:00+02:00 Bucharest,32%RH
2025-03-20T04:00:00+02:00 Bucharest,32%RH
2025-03-20T04:08:11+02:00 Bucharest,31.5%RH
2025-03-20T04:15:00+02:00 Bucharest,31.5%RH
2025-03-20T04:30:00+02:00 Bucharest,31.5%RH
2025-03-20T04:45:00+02:00 Bucharest,31.5%RH
2025-03-20T05:00:00+02:00 Bucharest,31.5%RH
2025-03-20T05:08:10+02:00 Bucharest,31%RH
2025-03-20T05:15:00+02:00 Bucharest,31%RH
2025-03-20T05:30:00+02:00 Bucharest,31%RH
2025-03-20T05:45:00+02:00 Bucharest,31%RH
2025-03-20T06:00:00+02:00 Bucharest,31%RH
2025-03-20T06:08:09+02:00 Bucharest,30.5%RH
2025-03-20T06:15:00+02:00 Bucharest,30.5%RH
2025-03-20T06:30:00+02:00 Bucharest,30.5%RH
2025-03-20T06:45:00+02:00 Bucharest,30.5%RH
2025-03-20T07:00:00+02:00 Bucharest,30.5%RH
2025-03-20T07:15:00+02:00 Bucharest,30.5%RH
2025-03-20T07:30:00+02:00 Bucharest,30.5%RH
2025-03-20T07:45:00+02:00 Bucharest,30.5%RH
2025-03-20T08:00:00+02:00 Bucharest,30.5%RH
2025-03-20T08:08:07+02:00 Bucharest,31%RH
2025-03-20T08:15:00+02:00 Bucharest,31%RH
2025-03-20T08:30:00+02:00 Bucharest,31%RH
2025-03-20T08:45:00+02:00 Bucharest,31%RH
2025-03-20T09:00:00+02:00 Bucharest,31%RH
2025-03-20T09:15:00+02:00 Bucharest,31%RH
2025-03-20T09:30:00+02:00 Bucharest,31%RH
2025-03-20T09:45:00+02:00 Bucharest,31%RH
2025-03-20T10:00:00+02:00 Bucharest,31%RH
2025-03-20T10:15:00+02:00 Bucharest,31%RH
2025-03-20T10:30:00+02:00 Bucharest,31%RH
2025-03-20T10:38:04+02:00 Bucharest,30%RH
2025-03-20T10:45:00+02:00 Bucharest,30%RH
2025-03-20T10:48:04+02:00 Bucharest,28.5%RH
2025-03-20T10:58:04+02:00 Bucharest,30%RH
2025-03-20T11:00:00+02:00 Bucharest,30%RH
2025-03-20T11:15:00+02:00 Bucharest,30%RH
2025-03-20T11:30:00+02:00 Bucharest,30%RH
2025-03-20T11:45:00+02:00 Bucharest,30%RH
2025-03-20T12:00:00+02:00 Bucharest,30%RH
2025-03-20T12:08:03+02:00 Bucharest,30.5%RH
2025-03-20T12:15:00+02:00 Bucharest,30.5%RH
2025-03-20T12:28:02+02:00 Bucharest,31%RH
2025-03-20T12:30:00+02:00 Bucharest,31%RH
2025-03-20T12:38:02+02:00 Bucharest,31.5%RH
2025-03-20T12:45:00+02:00 Bucharest,31.5%RH
2025-03-20T12:58:02+02:00 Bucharest,32%RH
2025-03-20T13:00:00+02:00 Bucharest,32%RH
2025-03-20T13:08:01+02:00 Bucharest,31.5%RH
2025-03-20T13:15:00+02:00 Bucharest,31.5%RH
2025-03-20T13:18:01+02:00 Bucharest,32%RH
2025-03-20T13:28:01+02:00 Bucharest,33%RH
2025-03-20T13:30:00+02:00 Bucharest,33%RH
2025-03-20T13:38:01+02:00 Bucharest,34.5%RH
2025-03-20T13:45:00+02:00 Bucharest,34.5%RH
2025-03-20T13:58:01+02:00 Bucharest,35%RH
2025-03-20T14:00:00+02:00 Bucharest,35%RH
2025-03-20T14:08:00+02:00 Bucharest,35.5%RH
2025-03-20T14:15:00+02:00 Bucharest,35.5%RH
2025-03-20T14:18:00+02:00 Bucharest,36%RH
2025-03-20T14:30:00+02:00 Bucharest,36%RH
2025-03-20T14:45:00+02:00 Bucharest,36%RH
2025-03-20T14:58:00+02:00 Bucharest,35.5%RH
2025-03-20T15:00:00+02:00 Bucharest,35.5%RH
2025-03-20T15:15:00+02:00 Bucharest,35.5%RH
2025-03-20T15:17:59+02:00 Bucharest,35%RH
2025-03-20T15:27:59+02:00 Bucharest,34%RH
2025-03-20T15:30:00+02:00 Bucharest,34%RH
2025-03-20T15:37:59+02:00 Bucharest,33.5%RH
2025-03-20T15:45:00+02:00 Bucharest,33.5%RH
2025-03-20T15:47:59+02:00 Bucharest,31%RH
2025-03-20T15:57:58+02:00 Bucharest,29%RH
2025-03-20T16:00:00+02:00 Bucharest,29%RH
2025-03-20T16:30:00+02:00 Bucharest,31.5%RH
2025-03-20T16:37:58+02:00 Bucharest,32.5%RH
2025-03-20T16:45:00+02:00 Bucharest,32.5%RH
2025-03-20T16:47:58+02:00 Bucharest,33.5%RH
2025-03-20T17:00:00+02:00 Bucharest,33.5%RH
2025-03-20T17:07:57+02:00 Bucharest,33%RH
2025-03-20T17:15:00+02:00 Bucharest,33%RH
2025-03-20T17:17:57+02:00 Bucharest,32.5%RH
2025-03-20T17:27:57+02:00 Bucharest,32%RH
2025-03-20T17:30:00+02:00 Bucharest,32%RH
2025-03-20T17:37:57+02:00 Bucharest,32.5%RH
2025-03-20T17:45:00+02:00 Bucharest,32.5%RH
2025-03-20T17:47:57+02:00 Bucharest,33%RH
2025-03-20T18:00:00+02:00 Bucharest,33%RH
2025-03-20T18:07:56+02:00 Bucharest,33.5%RH
2025-03-20T18:15:00+02:00 Bucharest,33.5%RH
2025-03-20T18:30:00+02:00 Bucharest,33.5%RH
2025-03-20T18:37:56+02:00 Bucharest,34%RH
2025-03-20T18:45:00+02:00 Bucharest,34%RH
2025-03-20T18:47:56+02:00 Bucharest,33.5%RH
2025-03-20T19:00:00+02:00 Bucharest,33.5%RH
2025-03-20T19:15:00+02:00 Bucharest,33.5%RH
2025-03-20T19:27:55+02:00 Bucharest,34%RH
2025-03-20T19:30:00+02:00 Bucharest,34%RH
2025-03-20T19:45:00+02:00 Bucharest,34%RH
2025-03-20T19:47:54+02:00 Bucharest,34.5%RH
2025-03-20T20:00:00+02:00 Bucharest,34.5%RH
2025-03-20T20:15:00+02:00 Bucharest,34.5%RH
2025-03-20T20:17:54+02:00 Bucharest,35%RH
2025-03-20T20:30:00+02:00 Bucharest,35%RH
2025-03-20T20:45:00+02:00 Bucharest,35%RH
2025-03-20T21:00:00+02:00 Bucharest,35%RH
2025-03-20T21:15:00+02:00 Bucharest,35%RH
2025-03-20T21:30:00+02:00 Bucharest,35%RH
2025-03-20T21:45:00+02:00 Bucharest,35%RH
2025-03-20T21:57:52+02:00 Bucharest,34.5%RH
2025-03-20T22:00:00+02:00 Bucharest,34.5%RH
2025-03-20T22:15:00+02:00 Bucharest,34.5%RH
2025-03-20T22:30:00+02:00 Bucharest,34.5%RH
2025-03-20T22:45:00+02:00 Bucharest,34.5%RH
2025-03-20T22:47:53+02:00 Bucharest,34%RH
2025-03-20T23:00:00+02:00 Bucharest,34%RH
2025-03-20T23:15:00+02:00 Bucharest,34%RH
2025-03-20T23:27:50+02:00 Bucharest,34.5%RH
2025-03-20T23:30:00+02:00 Bucharest,34.5%RH
2025-03-20T23:37:50+02:00 Bucharest,34%RH
2025-03-20T23:45:00+02:00 Bucharest,34%RH
2025-03-21T00:00:00+02:00 Bucharest,34%RH
2025-03-21T00:15:00+02:00 Bucharest,34%RH
2025-03-21T00:17:50+02:00 Bucharest,33.5%RH
2025-03-21T00:27:49+02:00 Bucharest,34%RH
2025-03-21T00:30:00+02:00 Bucharest,34%RH
2025-03-21T00:37:49+02:00 Bucharest,33.5%RH
2025-03-21T00:45:00+02:00 Bucharest,33.5%RH
2025-03-21T01:00:00+02:00 Bucharest,33.5%RH
2025-03-21T01:15:00+02:00 Bucharest,33.5%RH
2025-03-21T01:17:49+02:00 Bucharest,33%RH
2025-03-21T01:30:00+02:00 Bucharest,33%RH
2025-03-21T01:45:00+02:00 Bucharest,33%RH
2025-03-21T01:57:48+02:00 Bucharest,32.5%RH
2025-03-21T02:00:00+02:00 Bucharest,32.5%RH
2025-03-21T02:15:00+02:00 Bucharest,32.5%RH
2025-03-21T02:30:00+02:00 Bucharest,32.5%RH
2025-03-21T02:45:00+02:00 Bucharest,32.5%RH
2025-03-21T02:57:47+02:00 Bucharest,32%RH
2025-03-21T03:00:00+02:00 Bucharest,32%RH
2025-03-21T03:15:00+02:00 Bucharest,32%RH
2025-03-21T03:30:00+02:00 Bucharest,32%RH
2025-03-21T03:37:46+02:00 Bucharest,31.5%RH
2025-03-21T03:45:00+02:00 Bucharest,31.5%RH
2025-03-21T04:00:00+02:00 Bucharest,31.5%RH
2025-03-21T04:15:00+02:00 Bucharest,31.5%RH
2025-03-21T04:17:45+02:00 Bucharest,31%RH
2025-03-21T04:30:00+02:00 Bucharest,31%RH
2025-03-21T04:45:00+02:00 Bucharest,31%RH
2025-03-21T05:00:00+02:00 Bucharest,31%RH
2025-03-21T05:15:00+02:00 Bucharest,31%RH
2025-03-21T05:30:00+02:00 Bucharest,31%RH
2025-03-21T05:45:00+02:00 Bucharest,31%RH
2025-03-21T05:57:44+02:00 Bucharest,31.5%RH
2025-03-21T06:00:00+02:00 Bucharest,31.5%RH
2025-03-21T06:15:00+02:00 Bucharest,31.5%RH
2025-03-21T06:30:00+02:00 Bucharest,31.5%RH
2025-03-21T06:45:00+02:00 Bucharest,31.5%RH
2025-03-21T06:47:43+02:00 Bucharest,32%RH
2025-03-21T07:00:00+02:00 Bucharest,32%RH
2025-03-21T07:15:00+02:00 Bucharest,32%RH
2025-03-21T07:30:00+02:00 Bucharest,32%RH
2025-03-21T07:45:00+02:00 Bucharest,32%RH
2025-03-21T08:00:00+02:00 Bucharest,32%RH
2025-03-21T08:15:00+02:00 Bucharest,32%RH
2025-03-21T08:30:00+02:00 Bucharest,32%RH
2025-03-21T08:45:00+02:00 Bucharest,32%RH
2025-03-21T08:47:41+02:00 Bucharest,32.5%RH
2025-03-21T08:57:40+02:00 Bucharest,32%RH
2025-03-21T09:00:00+02:00 Bucharest,32%RH
2025-03-21T09:07:40+02:00 Bucharest,32.5%RH
2025-03-21T09:15:00+02:00 Bucharest,32.5%RH
2025-03-21T09:30:00+02:00 Bucharest,32.5%RH
2025-03-21T09:45:00+02:00 Bucharest,32.5%RH
2025-03-21T09:47:40+02:00 Bucharest,33%RH
2025-03-21T10:00:00+02:00 Bucharest,33%RH
2025-03-21T10:15:00+02:00 Bucharest,33%RH
2025-03-21T10:27:39+02:00 Bucharest,33.5%RH
2025-03-21T10:30:00+02:00 Bucharest,33.5%RH
2025-03-21T10:45:00+02:00 Bucharest,33.5%RH
2025-03-21T11:00:00+02:00 Bucharest,33.5%RH
2025-03-21T11:15:00+02:00 Bucharest,33.5%RH
2025-03-21T11:27:38+02:00 Bucharest,33%RH
2025-03-21T11:30:00+02:00 Bucharest,33%RH
2025-03-21T11:37:38+02:00 Bucharest,33.5%RH
2025-03-21T11:45:00+02:00 Bucharest,33.5%RH
2025-03-21T12:00:00+02:00 Bucharest,33.5%RH
2025-03-21T12:07:39+02:00 Bucharest,34%RH
2025-03-21T12:15:00+02:00 Bucharest,34%RH
2025-03-21T12:30:00+02:00 Bucharest,34%RH
2025-03-21T12:37:37+02:00 Bucharest,34.5%RH
2025-03-21T12:45:00+02:00 Bucharest,34.5%RH
2025-03-21T13:00:00+02:00 Bucharest,34.5%RH
2025-03-21T13:15:00+02:00 Bucharest,34.5%RH
2025-03-21T13:30:00+02:00 Bucharest,34.5%RH
2025-03-21T13:45:00+02:00 Bucharest,34.5%RH
2025-03-21T14:00:00+02:00 Bucharest,34.5%RH
2025-03-21T14:07:35+02:00 Bucharest,35%RH
2025-03-21T14:15:00+02:00 Bucharest,35%RH
2025-03-21T14:30:00+02:00 Bucharest,35%RH
2025-03-21T14:45:00+02:00 Bucharest,35%RH
2025-03-21T15:00:00+02:00 Bucharest,35%RH
2025-03-21T15:15:00+02:00 Bucharest,35%RH
2025-03-21T15:17:34+02:00 Bucharest,35.5%RH
2025-03-21T15:30:00+02:00 Bucharest,35.5%RH
2025-03-21T15:45:00+02:00 Bucharest,35.5%RH
2025-03-21T16:00:00+02:00 Bucharest,35.5%RH
2025-03-21T16:15:00+02:00 Bucharest,35.5%RH
2025-03-21T16:17:33+02:00 Bucharest,35%RH
2025-03-21T16:30:00+02:00 Bucharest,35%RH
2025-03-21T16:45:00+02:00 Bucharest,35%RH
2025-03-21T16:57:32+02:00 Bucharest,31%RH
2025-03-21T17:00:00+02:00 Bucharest,31%RH
2025-03-21T17:07:32+02:00 Bucharest,28.5%RH
2025-03-21T17:15:00+02:00 Bucharest,28.5%RH
2025-03-21T17:17:32+02:00 Bucharest,26%RH
2025-03-21T17:27:31+02:00 Bucharest,25.5%RH
2025-03-21T17:30:00+02:00 Bucharest,25.5%RH
2025-03-21T17:45:00+02:00 Bucharest,25.5%RH
2025-03-21T17:47:31+02:00 Bucharest,30%RH
2025-03-21T17:57:31+02:00 Bucharest,31%RH
2025-03-21T18:00:00+02:00 Bucharest,31%RH
2025-03-21T18:15:00+02:00 Bucharest,31%RH
2025-03-21T18:17:31+02:00 Bucharest,31.5%RH
2025-03-21T18:27:30+02:00 Bucharest,31%RH
2025-03-21T18:30:00+02:00 Bucharest,31%RH
2025-03-21T18:45:00+02:00 Bucharest,31%RH
2025-03-21T18:57:30+02:00 Bucharest,31.5%RH
2025-03-21T19:00:00+02:00 Bucharest,31.5%RH
2025-03-21T19:15:00+02:00 Bucharest,31.5%RH
2025-03-21T19:17:30+02:00 Bucharest,31%RH
2025-03-21T19:30:00+02:00 Bucharest,31%RH
2025-03-21T19:45:00+02:00 Bucharest,31%RH
2025-03-21T19:47:29+02:00 Bucharest,32%RH
2025-03-21T20:00:00+02:00 Bucharest,32%RH
2025-03-21T20:15:00+02:00 Bucharest,32%RH
2025-03-21T20:30:00+02:00 Bucharest,32%RH
2025-03-21T20:45:00+02:00 Bucharest,32%RH
2025-03-21T20:47:28+02:00 Bucharest,31.5%RH
2025-03-21T21:00:00+02:00 Bucharest,31.5%RH
2025-03-21T21:07:28+02:00 Bucharest,32%RH
2025-03-21T21:15:00+02:00 Bucharest,32%RH
2025-03-21T21:17:27+02:00 Bucharest,32.5%RH
2025-03-21T21:30:00+02:00 Bucharest,32.5%RH
2025-03-21T21:45:00+02:00 Bucharest,32.5%RH
2025-03-21T21:47:27+02:00 Bucharest,33%RH
2025-03-21T22:00:00+02:00 Bucharest,33%RH
2025-03-21T22:07:27+02:00 Bucharest,36%RH
2025-03-21T22:15:00+02:00 Bucharest,36%RH
2025-03-21T22:17:26+02:00 Bucharest,35.5%RH
2025-03-21T22:30:00+02:00 Bucharest,35.5%RH
2025-03-21T22:37:26+02:00 Bucharest,36%RH
2025-03-21T22:45:00+02:00 Bucharest,36%RH
2025-03-21T22:47:26+02:00 Bucharest,37%RH
2025-03-21T23:00:00+02:00 Bucharest,37%RH
2025-03-21T23:07:26+02:00 Bucharest,35.5%RH
2025-03-21T23:15:00+02:00 Bucharest,35.5%RH
2025-03-21T23:17:25+02:00 Bucharest,34.5%RH
2025-03-21T23:30:00+02:00 Bucharest,34.5%RH
2025-03-21T23:37:25+02:00 Bucharest,34%RH
2025-03-21T23:45:00+02:00 Bucharest,34%RH
2025-03-21T23:47:25+02:00 Bucharest,33.5%RH
2025-03-22T00:00:00+02:00 Bucharest,33.5%RH
